"Division","Buyer","Dept","Vendor","Markstyle","first_Wk","regular_num_ordered","Full_Price","Unit_Cost","Q1","R1","regular_sellThru","regular_cost","full_cycle_num_sold","full_cycle_sales","full_ST","full_Rtns","P4P","p1","p2","R2","Q2","ST2"
8,892,880,388,16191,4,32,215,96.3,10,1983,0.3125,963,25,3372.99,0.7813,9,0,198.3,92.666,1389.99,15,0.681818181818182
8,892,880,388,16220,4,36,170,75.6,7,1123,0.1944,529.2,33,2918.02,0.9167,7,0,160.428571428571,69.0392307692308,1795.02,26,0.896551724137931
8,892,880,388,16340,11,34,200,89.1,7,1363,0.2059,623.7,28,2732,0.8235,14,0,194.714285714286,65.1904761904762,1369,21,0.777777777777778
8,892,880,388,16350,10,34,365,163.8,8,2633,0.2353,1310.4,25,5590.99,0.7353,12,0,329.125,173.999411764706,2957.99,17,0.653846153846154
8,892,880,388,16500,11,38,200,89.1,14,2600.01,0.3684,1247.4,32,3843.01,0.8421,12,0,185.715,69.0555555555556,1243,18,0.75
8,892,880,388,16690,10,32,250,111.6,16,3492,0.5,1785.6,25,4961.01,0.7813,10,0,218.25,163.223333333333,1469.01,9,0.5625
8,892,880,388,17370,12,32,325,145.8,7,2202,0.2188,1020.6,21,3636.01,0.6563,6,0,314.571428571429,102.429285714286,1434.01,14,0.56
8,892,880,388,17422,10,46,130,57.6,14,1698,0.3043,806.4,45,3559.01,0.9783,13,0,121.285714285714,60.0325806451613,1861.01,31,0.96875
8,892,880,388,17460,4,40,210,92.7,9,1762,0.225,834.3,28,3122,0.7,13,0,195.777777777778,71.5789473684211,1360,19,0.612903225806452
8,892,880,388,17720,11,40,140,62.1,19,2369,0.475,1179.9,31,2849,0.775,9,0,124.684210526316,40,480,12,0.571428571428571
8,892,880,388,17730,11,37,140,62.1,20,2580,0.5405,1242,33,3479,0.8919,7,0,129,69.1538461538462,899,13,0.764705882352941
8,892,880,388,17840,11,36,335,150.3,8,2580,0.2222,1202.4,27,5353,0.75,6,0,322.5,145.947368421053,2773,19,0.678571428571429
8,892,880,470,201,11,106,40,16.56,20,754,0.1887,331.2,103,2376,0.9717,12,0,37.7,19.5421686746988,1622,83,0.965116279069767
8,892,880,470,202,11,106,40,16.56,24,903.99,0.2264,397.44,103,2502.02,0.9717,11,0,37.66625,20.2282278481013,1598.03,79,0.963414634146341
8,892,880,470,203,11,126,40,16.56,30,1104,0.2381,496.8,111,2845.97,0.881,27,0,36.8,21.5058024691358,1741.97,81,0.84375
8,892,880,470,204,11,130,40,16.56,31,1161.97,0.2385,513.36,120,3111.99,0.9231,23,0,37.4829032258065,21.9103370786517,1950.02,89,0.898989898989899
8,892,880,470,205,11,146,40,16.56,74,2768.02,0.5068,1225.44,138,4359.07,0.9452,20,0,37.4056756756757,24.86015625,1591.05,64,0.888888888888889
8,892,880,470,301,11,110,42,17.48,60,2378,0.5455,1048.8,106,3681,0.9636,11,0,39.6333333333333,28.3260869565217,1303,46,0.92
8,892,880,470,400,11,125,40,16.56,26,967,0.208,430.56,115,3092.01,0.92,17,0,37.1923076923077,23.8765168539326,2125.01,89,0.898989898989899
8,892,880,470,401,11,106,40,16.56,30,1120.99,0.283,496.8,97,2550.98,0.9151,4,0,37.3663333333333,21.3431343283582,1429.99,67,0.881578947368421
8,892,880,470,402,11,106,40,16.56,27,1007.02,0.2547,447.12,88,2225.09,0.8302,13,0,37.297037037037,19.9683606557377,1218.07,61,0.772151898734177
8,892,880,470,403,11,138,40,16.56,54,2016.99,0.3913,894.24,123,3821.96,0.8913,17,0,37.3516666666667,26.1589855072464,1804.97,69,0.821428571428571
8,892,880,470,601,11,99,46,19.32,27,1166.02,0.2727,521.64,95,2942.02,0.9596,21,0,43.1859259259259,26.1176470588235,1776,68,0.944444444444444
8,892,880,470,602,12,105,46,19.32,32,1419,0.3048,618.24,102,3118.01,0.9714,14,0,44.34375,24.2715714285714,1699.01,70,0.958904109589041
8,892,880,470,10668,7,122,39.97,16.56,27,918.03,0.2213,447.12,110,2419,0.9016,11,0,34.0011111111111,18.0839759036145,1500.97,83,0.873684210526316
8,892,880,470,10673,7,124,53,22.08,26,1217,0.2097,574.08,120,3601.03,0.9677,25,0,46.8076923076923,25.3620212765957,2384.03,94,0.959183673469388
8,892,880,656,14748,1,268,108,51.41,104,10868.92,0.3881,5346.64,260,22205.92,0.9701,68,0,104.508846153846,72.6730769230769,11337,156,0.951219512195122
8,892,880,656,14857,1,166,98,46.56,42,3882.04,0.253,1955.52,159,10876,0.9578,37,0,92.4295238095238,59.7774358974359,6993.96,117,0.943548387096774
8,892,880,656,24202,5,342,118,56.26,174,18154.07,0.5088,9789.24,327,31368.16,0.9561,92,0,104.333735632184,86.3666013071895,13214.09,153,0.910714285714286
8,892,880,656,24203,5,208,118,56.26,90,9319,0.4327,5063.4,204,18383.03,0.9808,65,0,103.544444444444,79.5090350877193,9064.03,114,0.966101694915254
8,892,880,656,24217,5,312,42,19.4,145,5448.05,0.4647,2813,304,9926.04,0.9744,57,0,37.5727586206897,28.1634591194969,4477.99,159,0.952095808383233
8,892,880,656,24329,5,244,128,61.11,80,9377.99,0.3279,4888.8,236,21948.05,0.9672,67,0,117.224875,80.5773076923077,12570.06,156,0.951219512195122
8,892,880,656,24341,5,448,108,51.41,154,14426.94,0.3438,7917.14,435,35565,0.971,86,0,93.6814285714286,75.2244128113879,21138.06,281,0.95578231292517
8,892,880,656,24365,5,378,108,51.41,259,25301.04,0.6852,13315.19,368,34466.05,0.9735,72,0,97.6874131274131,84.0826605504587,9165.01,109,0.915966386554622
8,892,880,656,24531,5,276,158,75.66,87,12107.03,0.3152,6582.42,269,27454.02,0.9746,69,0,139.161264367816,84.3241208791209,15346.99,182,0.962962962962963
8,892,880,656,24608,5,94,118,56.26,41,4318,0.4362,2306.66,91,8955,0.9681,19,0,105.317073170732,92.74,4637,50,0.943396226415094
8,892,880,656,24609,6,103,118,56.26,19,2022.99,0.1845,1068.94,101,8027.99,0.9806,20,0,106.473157894737,73.2317073170732,6005,82,0.976190476190476
8,892,880,656,24640,5,378,148,70.81,112,14558.98,0.2963,7930.72,361,31881.08,0.955,81,0,129.990892857143,69.5666666666667,17322.1,249,0.93609022556391
8,892,880,656,24706,5,300,148,70.81,59,7783.02,0.1967,4177.79,286,25356.05,0.9533,110,0,131.915593220339,77.4142290748899,17573.03,227,0.941908713692946
8,892,880,656,24967,5,292,78,36.86,129,9063.97,0.4418,4754.94,282,17331.88,0.9658,75,0,70.2633333333333,54.0386274509804,8267.91,153,0.938650306748466
8,892,880,656,34203,8,358,98,46.56,150,13004.02,0.419,6984,322,23341.11,0.8994,82,0,86.6934666666667,60.0993604651163,10337.09,172,0.826923076923077
8,892,880,656,34273,8,94,128,61.11,61,6959,0.6489,3727.71,93,10077.05,0.9894,16,0,114.081967213115,97.4390625,3118.05,32,0.96969696969697
8,892,880,656,34339,7,217,98,46.56,96,8399.02,0.4424,4469.76,211,17217.04,0.9724,43,0,87.4897916666667,76.6784347826087,8818.02,115,0.950413223140496
8,892,880,656,34340,9,209,98,46.56,47,4216,0.2249,2188.32,178,10427.08,0.8517,54,0,89.7021276595745,47.4128244274809,6211.08,131,0.808641975308642
8,892,880,656,44116,13,384,138,65.96,125,16178.02,0.3255,8245,380,37704.94,0.9896,54,0,129.42416,84.4192941176471,21526.92,255,0.984555984555985
8,892,880,656,44117,13,304,138,65.96,108,14438.98,0.3553,7123.68,294,27910.05,0.9671,92,0,133.694259259259,72.4251075268817,13471.07,186,0.948979591836735
8,892,880,656,44122,12,300,148,70.81,161,23222.02,0.5367,11400.41,298,36186.12,0.9933,51,0,144.236149068323,94.6284671532847,12964.1,137,0.985611510791367
8,892,880,656,44123,12,320,148,70.81,148,21202.08,0.4625,10479.88,312,36238.07,0.975,52,0,143.257297297297,91.6828658536585,15035.99,164,0.953488372093023
8,892,880,656,44124,13,210,148,70.81,86,12304.95,0.4095,6089.66,207,21661.92,0.9857,42,0,143.080813953488,77.3303305785124,9356.97,121,0.975806451612903
8,892,880,656,44151,12,432,118,56.26,96,10769.02,0.2222,5400.96,370,25353.91,0.8565,87,0,112.177291666667,53.2295255474453,14584.89,274,0.81547619047619
8,892,880,656,44216,12,564,42,19.4,305,12260.9,0.5408,5917,550,19000.03,0.9752,107,0,40.1996721311475,27.5066530612245,6739.13,245,0.945945945945946
8,892,880,656,44218,12,324,42,19.4,256,9967.99,0.7901,4966.4,321,11622.04,0.9907,76,0,38.9374609375,25.4469230769231,1654.05,65,0.955882352941177
8,892,880,656,44220,12,49,42,19.4,39,1550,0.7959,756.6,50,1871,1.0204,7,0,39.7435897435897,29.1818181818182,321,11,1.1
8,892,880,656,44224,12,89,42,19.4,47,1864.01,0.5281,911.8,86,2744.01,0.9663,16,0,39.6597872340426,22.5641025641026,880,39,0.928571428571429
8,892,880,656,44225,12,96,42,19.4,57,2268.02,0.5938,1105.8,95,3147.03,0.9896,20,0,39.7898245614035,23.1318421052632,879.01,38,0.974358974358974
8,892,880,656,44226,12,107,42,19.4,56,2184.98,0.5234,1086.4,99,3088.99,0.9252,18,0,39.0175,21.023488372093,904.01,43,0.843137254901961
8,892,880,656,44227,12,124,42,19.4,88,3476,0.7097,1707.2,121,4297.99,0.9758,34,0,39.5,24.9087878787879,821.99,33,0.916666666666667
8,892,880,656,44228,12,93,48,22.31,64,2883,0.6882,1427.84,93,3580,1,21,0,45.046875,24.0344827586207,697,29,1
8,892,880,656,44229,13,258,128,61.11,104,13054.03,0.4031,6355.44,254,23166.98,0.9845,73,0,125.519519230769,67.4196666666667,10112.95,150,0.974025974025974
8,892,880,656,44232,13,86,48,22.31,66,2924.01,0.7674,1472.46,84,3328.02,0.9767,11,0,44.3031818181818,22.445,404.01,18,0.9
8,892,880,656,44257,13,306,98,46.56,87,8050.02,0.2843,4050.72,293,19101.08,0.9575,48,0,92.5289655172414,53.6459223300971,11051.06,206,0.940639269406393
8,892,880,656,44339,13,384,98,46.56,214,20116,0.5573,9963.84,371,30461.94,0.9661,61,0,94,65.8977070063694,10345.94,157,0.923529411764706
8,892,880,656,44340,13,304,98,46.56,105,10020.05,0.3454,4888.8,284,19248.07,0.9342,87,0,95.4290476190476,51.5531843575419,9228.02,179,0.899497487437186
8,892,880,656,44357,13,384,138,65.96,151,20223.02,0.3932,9959.96,371,37888.93,0.9661,96,0,133.927284768212,80.2995909090909,17665.91,220,0.944206008583691
8,892,880,656,44358,13,354,138,65.96,183,24291.93,0.5169,12070.68,352,39691.87,0.9944,62,0,132.742786885246,91.1239053254438,15399.94,169,0.988304093567251
8,892,880,656,44419,13,140,138,65.96,79,10028,0.5643,5210.84,137,14652.97,0.9786,37,0,126.936708860759,79.7408620689655,4624.97,58,0.950819672131147
8,892,880,656,44422,13,368,118,56.26,234,25705.99,0.6359,13164.84,362,35638.96,0.9837,97,0,109.854658119658,77.601328125,9932.97,128,0.955223880597015
8,892,880,656,44441,13,258,98,46.56,143,13543.99,0.5543,6658.08,247,20122.05,0.9574,70,0,94.7132167832168,63.2505769230769,6578.06,104,0.904347826086957
8,892,880,656,44442,13,372,98,46.56,163,15126.01,0.4382,7589.28,369,26698.05,0.9919,68,0,92.7976073619632,56.1749514563107,11572.04,206,0.985645933014354
8,892,880,656,44451,13,472,138,65.96,143,19077.05,0.303,9432.28,418,37736.05,0.8856,128,0,133.405944055944,67.8509090909091,18659,275,0.835866261398176
8,892,880,656,44452,13,396,138,65.96,267,34647.02,0.6742,17611.32,389,45768,0.9823,85,0,129.764119850187,91.1555737704918,11120.98,122,0.945736434108527
8,892,880,656,44455,13,286,138,65.96,163,22044,0.5699,10751.48,277,31904.97,0.9685,90,0,135.239263803681,86.4997368421053,9860.97,114,0.926829268292683
8,892,880,656,44647,13,308,158,75.66,61,9462.02,0.1981,4615.26,260,24216.96,0.8442,51,0,155.115081967213,74.1454271356784,14754.94,199,0.805668016194332
8,892,880,656,44677,13,310,138,65.96,102,13709,0.329,6727.92,278,25153.09,0.8968,101,0,134.401960784314,65.0232386363636,11444.09,176,0.846153846153846
8,892,880,656,44740,12,270,168,80.51,153,24318.03,0.5667,12318.03,261,34545.02,0.9667,64,0,158.94137254902,94.6943518518518,10226.99,108,0.923076923076923
8,892,880,656,44741,12,324,168,80.51,209,32697.98,0.6451,16826.59,307,40842.02,0.9475,85,0,156.44966507177,83.1024489795918,8144.04,98,0.852173913043478
8,892,880,656,44742,12,192,168,80.51,119,19133.95,0.6198,9580.69,188,26462.98,0.9792,49,0,160.789495798319,106.217826086957,7329.03,69,0.945205479452055
8,892,880,656,44880,13,248,128,61.11,149,17670.05,0.6008,9105.39,239,24762,0.9637,49,0,118.590939597315,78.7994444444444,7091.95,90,0.909090909090909
8,887,887,31,4020,7,35,365,165,6,1887,0.1714,990,32,5313.01,0.9143,15,0,314.5,131.769615384615,3426.01,26,0.896551724137931
8,887,887,31,4032,11,35,165,75,9,1280,0.2571,675,29,2556.01,0.8286,18,0,142.222222222222,63.8005,1276.01,20,0.769230769230769
8,887,887,31,4090,7,36,190,85,2,333,0.0556,170,3,383,0.0833,2,0,166.5,50,50,1,0.0294117647058824
8,887,887,31,4092,6,39,320,145,10,2869,0.2564,1450,30,4558.99,0.7692,9,0,286.9,84.4995,1689.99,20,0.689655172413793
8,887,887,31,4103,8,35,135,60,11,1322,0.3143,660,24,1638,0.6857,11,0,120.181818181818,24.3076923076923,316,13,0.541666666666667
8,887,887,31,4104,6,20,355,160,12,3577.99,0.6,1920,16,3587,0.8,9,0,298.165833333333,2.25250000000005,9.01000000000022,4,0.5
8,887,887,31,4132,7,36,175,80,7,923,0.1944,560,26,2382.99,0.7222,12,0,131.857142857143,76.8415789473684,1459.99,19,0.655172413793103
8,887,887,31,4134,11,50,155,70,12,1736,0.24,840,44,4200,0.88,11,0,144.666666666667,77,2464,32,0.842105263157895
8,887,887,31,4135,11,42,210,95,21,3991.99,0.5,1995,33,5430.99,0.7857,15,0,190.094761904762,119.916666666667,1439,12,0.571428571428571
8,887,887,31,4136,11,35,175,80,8,1292.01,0.2286,640,24,2281.01,0.6857,8,0,161.50125,61.8125,989,16,0.592592592592593
8,887,887,31,4150,2,42,220,100,4,880,0.0952,400,7,1044,0.1667,1,0,220,54.6666666666667,164,3,0.0789473684210526
8,887,887,31,4153,7,16,220,100,2,440,0.125,200,14,1292,0.875,0,0,220,71,852,12,0.857142857142857
8,887,887,31,4154,12,36,275,125,16,4120,0.4444,2000,34,6584.01,0.9444,10,0,257.5,136.889444444444,2464.01,18,0.9
8,887,887,31,4155,12,40,310,140,14,3832,0.35,1960,35,7702,0.875,18,0,273.714285714286,184.285714285714,3870,21,0.807692307692308
8,887,887,31,4181,5,38,200,90,11,1838,0.2895,990,28,3039,0.7368,9,0,167.090909090909,70.6470588235294,1201,17,0.62962962962963
8,887,887,31,4192,8,40,165,75,8,1212,0.2,600,36,3043,0.9,9,0,151.5,65.3928571428571,1831,28,0.875
8,887,887,31,4193,13,25,230,105,6,1205,0.24,630,20,2151,0.8,14,0,200.833333333333,67.5714285714286,946,14,0.736842105263158
8,887,887,31,4194,13,26,230,105,7,1298,0.2692,735,23,2735,0.8846,10,0,185.428571428571,89.8125,1437,16,0.842105263157895
8,887,887,31,4201,5,61,220,100,19,3788.99,0.3115,1900,56,6433.98,0.918,15,0,199.420526315789,71.4862162162162,2644.99,37,0.880952380952381
8,887,887,31,4203,7,40,120,55,3,289,0.075,165,4,321,0.1,1,0,96.3333333333333,32,32,1,0.027027027027027
8,887,887,31,4210,5,42,145,65,2,290,0.0476,130,8,474,0.1905,2,0,145,30.6666666666667,184,6,0.15
8,887,887,31,4221,12,36,145,65,7,914,0.1944,455,26,2169,0.7222,13,0,130.571428571429,66.0526315789474,1255,19,0.655172413793103
8,887,887,31,4222,12,36,145,65,11,1347,0.3056,715,27,2325,0.75,7,0,122.454545454545,61.125,978,16,0.64
8,887,887,31,4240,6,42,165,75,5,752,0.119,375,9,935,0.2143,3,0,150.4,45.75,183,4,0.108108108108108
8,887,887,31,4251,7,40,165,75,8,1121,0.2,600,30,2250.01,0.75,13,0,140.125,51.3186363636364,1129.01,22,0.6875
8,887,887,31,4281,13,32,78,35,2,140,0.0625,70,29,916,0.9063,6,0,70,28.7407407407407,776,27,0.9
8,887,887,31,4290,5,42,365,165,9,2835,0.2143,1485,11,2873,0.2619,7,0,315,19,38,2,0.0606060606060606
8,887,887,31,4291,8,38,220,100,12,2114,0.3158,1200,27,3162,0.7105,14,0,176.166666666667,69.8666666666667,1048,15,0.576923076923077
8,887,887,31,4293,4,42,68,30,12,782,0.2857,360,37,1738.01,0.881,4,0,65.1666666666667,38.2404,956.01,25,0.833333333333333
8,887,887,31,4295,9,36,165,75,9,1128,0.25,675,29,2503,0.8056,11,0,125.333333333333,68.75,1375,20,0.740740740740741
8,887,887,31,4296,7,22,355,160,16,4684,0.7273,2560,21,5992,0.9545,7,0,292.75,261.6,1308,5,0.833333333333333
8,887,887,31,4297,7,32,68,30,10,609,0.3125,300,27,1222,0.8438,7,0,60.9,36.0588235294118,613,17,0.772727272727273
8,887,887,31,4301,11,39,200,90,7,1240.01,0.1795,630,28,3055.01,0.7179,18,0,177.144285714286,86.4285714285714,1815,21,0.65625
8,887,887,31,4360,7,32,145,65,11,1303,0.3438,715,28,2686.99,0.875,9,0,118.454545454545,81.4111764705882,1383.99,17,0.80952380952381
8,887,887,31,4361,12,32,145,65,13,1784,0.4063,845,27,2978,0.8438,4,0,137.230769230769,85.2857142857143,1194,14,0.736842105263158
8,887,887,31,4390,5,32,145,65,7,946,0.2188,455,27,1862.02,0.8438,8,0,135.142857142857,45.801,916.02,20,0.8
8,887,887,31,4391,5,32,145,65,7,943,0.2188,455,22,1733,0.6875,10,0,134.714285714286,52.6666666666667,790,15,0.6
8,887,887,31,4400,2,32,198,90,4,703,0.125,360,26,2498,0.8125,8,0,175.75,81.5909090909091,1795,22,0.785714285714286
8,887,887,31,4401,3,30,198,90,4,762,0.1333,360,6,794,0.2,4,0,190.5,16,32,2,0.0769230769230769
8,887,887,31,4410,4,32,155,70,3,437,0.0938,210,4,470,0.125,2,0,145.666666666667,33,33,1,0.0344827586206897
8,887,887,31,4415,12,36,165,75,19,2945.01,0.5278,1425,27,3331.01,0.75,18,0,155.000526315789,48.25,386,8,0.470588235294118
8,887,887,31,4417,13,37,145,65,7,951,0.1892,455,27,2266,0.7297,4,0,135.857142857143,65.75,1315,20,0.666666666666667
8,887,887,31,4431,5,35,165,75,15,2143.99,0.4286,1125,30,3330.99,0.8571,14,0,142.932666666667,79.1333333333333,1187,15,0.75
8,887,887,31,4453,12,32,155,70,11,1581,0.3438,770,24,2449,0.75,8,0,143.727272727273,66.7692307692308,868,13,0.619047619047619
8,887,887,31,4481,13,28,100,45,3,280,0.1071,135,13,723,0.4643,5,0,93.3333333333333,44.3,443,10,0.4
8,887,887,31,4540,2,32,100,45,5,470,0.1563,225,26,1333.99,0.8125,7,0,94,41.142380952381,863.99,21,0.777777777777778
8,887,887,31,4541,2,32,100,45,3,285,0.0938,135,5,446,0.1563,2,0,95,80.5,161,2,0.0689655172413793
8,887,887,31,4740,6,60,200,90,6,1127,0.1,540,21,2344,0.35,8,0,187.833333333333,81.1333333333333,1217,15,0.277777777777778
8,887,887,31,4741,6,42,180,85,12,1852,0.2857,1020,35,4175.99,0.8333,18,0,154.333333333333,101.043043478261,2323.99,23,0.766666666666667
8,887,887,31,4742,9,50,165,75,22,3015.99,0.44,1650,46,4523.99,0.92,20,0,137.090454545455,62.8333333333333,1508,24,0.857142857142857
8,887,887,31,4829,8,32,145,65,8,982,0.25,520,23,2400,0.7188,15,0,122.75,94.5333333333333,1418,15,0.625
8,887,887,120,38260,3,82,325,120,9,2778.99,0.1098,1080,64,8690.98,0.7805,23,0,308.776666666667,107.490727272727,5911.99,55,0.753424657534247
8,887,887,120,38311,1,37,295,108.75,9,2655,0.2432,978.75,32,4944.01,0.8649,16,0,295,99.5221739130435,2289.01,23,0.821428571428571
8,887,887,120,47610,6,152,145,52.5,18,2458,0.1184,945,136,8299.02,0.8947,26,0,136.555555555556,49.5001694915254,5841.02,118,0.880597014925373
8,887,887,120,47611,6,150,125,45,20,2210.01,0.1333,900,116,6492.98,0.7733,29,0,110.5005,44.6142708333333,4282.97,96,0.738461538461539
8,887,887,120,47612,6,130,195,71.25,14,2315.03,0.1077,997.5,101,8170.04,0.7769,34,0,165.359285714286,67.2989655172414,5855.01,87,0.75
8,887,887,120,47613,8,99,125,45,48,3651.98,0.4848,2160,98,5491.95,0.9899,27,0,76.0829166666667,36.7994,1839.97,50,0.980392156862745
8,887,887,120,47614,7,59,195,71.25,14,2381,0.2373,997.5,41,3526.05,0.6949,27,0,170.071428571429,42.4092592592593,1145.05,27,0.6
8,887,887,120,47616,6,136,150,54.38,26,3366,0.1912,1413.88,121,7880,0.8897,26,0,129.461538461538,47.5157894736842,4514,95,0.863636363636364
8,887,887,120,47617,6,169,95,33.75,24,2077.01,0.142,810,163,6846.93,0.9645,37,0,86.5420833333333,34.3159712230216,4769.92,139,0.958620689655172
8,887,887,120,47618,6,150,95,33.75,23,1902.02,0.1533,776.25,127,5256.99,0.8467,48,0,82.6965217391304,32.2593269230769,3354.97,104,0.818897637795276
8,887,887,120,47619,6,88,145,52.5,15,2079,0.1705,787.5,75,5276.01,0.8523,15,0,138.6,53.2835,3197.01,60,0.821917808219178
8,887,887,120,47620,6,159,125,45,24,2925,0.1509,1080,113,6685.01,0.7107,39,0,121.875,42.2473033707865,3760.01,89,0.659259259259259
8,887,887,120,47621,7,136,95,33.75,50,4074.02,0.3676,1687.5,129,6796.01,0.9485,42,0,81.4804,34.4555696202532,2721.99,79,0.918604651162791
8,887,887,120,47622,6,167,175,63.75,35,5563.02,0.2096,2231.25,144,12147.03,0.8623,47,0,158.943428571429,60.4037614678899,6584.01,109,0.825757575757576
8,887,887,120,47623,7,80,125,45,6,563,0.075,270,68,2967,0.85,17,0,93.8333333333333,38.7741935483871,2404,62,0.837837837837838
8,887,887,120,47624,7,75,195,71.25,6,1012,0.08,427.5,57,4154.98,0.76,12,0,168.666666666667,61.6270588235294,3142.98,51,0.739130434782609
8,887,887,120,47625,8,77,195,71.25,6,718,0.0779,427.5,39,2455.02,0.5065,21,0,119.666666666667,52.6369696969697,1737.02,33,0.464788732394366
8,887,887,120,47626,6,80,150,54.38,10,1385,0.125,543.8,77,4257.04,0.9625,21,0,138.5,42.8662686567164,2872.04,67,0.957142857142857
8,887,887,120,47627,6,140,150,54.38,17,2466,0.1214,924.46,90,5771.04,0.6429,33,0,145.058823529412,45.2745205479452,3305.04,73,0.59349593495935
8,887,887,120,47628,6,130,150,54.38,17,2348,0.1308,924.46,97,6260,0.7462,28,0,138.117647058824,48.9,3912,80,0.707964601769911
8,887,887,120,47629,7,39,225,82.5,5,858,0.1282,412.5,28,2138.01,0.7179,10,0,171.6,55.6526086956522,1280.01,23,0.676470588235294
8,887,887,120,47630,6,234,225,82.5,42,8462.02,0.1795,3465,211,18954.06,0.9017,84,0,201.476666666667,62.0830769230769,10492.04,169,0.880208333333333
8,887,887,120,47631,6,186,195,71.25,26,4535.98,0.1398,1852.5,166,14328.02,0.8925,73,0,174.460769230769,69.9431428571429,9792.04,140,0.875
8,887,887,120,47632,6,248,195,71.25,48,8098.99,0.1935,3420,217,20352,0.875,70,0,168.728958333333,72.5030177514793,12253.01,169,0.845
8,887,887,120,47633,5,122,195,71.25,23,3882,0.1885,1638.75,100,8995.05,0.8197,43,0,168.782608695652,66.4032467532467,5113.05,77,0.777777777777778
8,887,887,120,47634,8,28,195,71.25,15,1879,0.5357,1068.75,27,2799,0.9643,4,0,125.266666666667,76.6666666666667,920,12,0.923076923076923
8,887,887,120,47635,6,162,150,54.38,26,3421,0.1605,1413.88,136,8970.97,0.8395,45,0,131.576923076923,50.4542727272727,5549.97,110,0.808823529411765
8,887,887,120,47636,6,238,150,54.38,74,9526,0.3109,4024.12,213,16381.99,0.895,81,0,128.72972972973,49.3236690647482,6855.99,139,0.847560975609756
8,887,887,120,47637,6,90,195,71.25,19,3253.02,0.2111,1353.75,76,6669.03,0.8444,29,0,171.211578947368,59.93,3416.01,57,0.802816901408451
8,887,887,120,47638,7,108,225,82.5,18,3470,0.1667,1485,72,7708.06,0.6667,48,0,192.777777777778,78.4825925925926,4238.06,54,0.6
8,887,887,120,47639,6,82,150,54.38,25,3308.99,0.3049,1359.5,75,6242,0.9146,13,0,132.3596,58.6602,2933.01,50,0.87719298245614
8,887,887,120,47640,8,70,195,71.25,9,1342,0.1286,641.25,48,3098.99,0.6857,12,0,149.111111111111,45.0510256410256,1756.99,39,0.639344262295082
8,887,887,120,47641,6,91,125,45,9,1100,0.0989,405,81,4490,0.8901,31,0,122.222222222222,47.0833333333333,3390,72,0.878048780487805
8,887,887,120,47642,5,176,125,45,43,5066.05,0.2443,1935,166,11649.98,0.9432,28,0,117.81511627907,53.5278861788618,6583.93,123,0.924812030075188
8,887,887,120,47643,5,178,175,63.75,21,3302.02,0.118,1338.75,162,13251.02,0.9101,43,0,157.239047619048,70.5602836879433,9949,141,0.898089171974522
8,887,887,120,47644,6,186,195,71.25,77,13637.05,0.414,5486.25,172,20350.08,0.9247,68,0,177.104545454545,70.6634736842106,6713.03,95,0.871559633027523
8,887,887,120,47645,5,46,175,63.75,4,623,0.087,255,40,2788,0.8696,16,0,155.75,60.1388888888889,2165,36,0.857142857142857
8,887,887,120,47646,7,84,125,45,12,1324.01,0.1429,540,73,3758,0.869,23,0,110.334166666667,39.9014754098361,2433.99,61,0.847222222222222
